Cust11,Sales Pro 4,6-1-2025,,,,,2,2,"Sales, Product & Industry Mgt. are working on a proprietary new product  in a new industry with the help of an actual end user.  We've identified 2 potential channel partners (Cust 13 & 14) and have assigned future potential to each. For now, we will work under NDA with the end user to develop and test. Since this business is via channel partners ( 13 & 14), all potential and opps are under those customers.",,,"",,,""
Cust11,Sales Pro 4,7-1-2025,,,,,2,2,"Sales, Product & Industry Mgt. are working on a proprietary new product  in a new industry with the help of an actual end user.  We've identified 2 potential channel partners (Cust 13 & 14) and have assigned future potential to each. For now, we will work under NDA with the end user to develop and test. Since this business is via channel partners ( 13 & 14), all potential and opps are under those customers.",,,"",,,""
Cust11,Sales Pro 4,8-1-2025,,,,,2,2,"Sales, Product & Industry Mgt. are working on a proprietary new product  in a new industry with the help of an actual end user.  We've identified 2 potential channel partners (Cust 13 & 14) and have assigned future potential to each. For now, we will work under NDA with the end user to develop and test. Since this business is via channel partners ( 13 & 14), all potential and opps are under those customers.",,,"",,,""
Cust11,Sales Pro 4,9-1-2025,,,,,2,2,"Sales, Product & Industry Mgt. are working on a proprietary new product  in a new industry with the help of an actual end user.  We've identified 2 potential channel partners (Cust 13 & 14) and have assigned future potential to each. For now, we will work under NDA with the end user to develop and test. Since this business is via channel partners ( 13 & 14), all potential and opps are under those customers.",,,"",,,""
Cust11,Sales Pro 4,10-1-2025,,,,,2,2,"Sales, Product & Industry Mgt. are working on a proprietary new product  in a new industry with the help of an actual end user.  We've identified 2 potential channel partners (Cust 13 & 14) and have assigned future potential to each. For now, we will work under NDA with the end user to develop and test. Since this business is via channel partners ( 13 & 14), all potential and opps are under those customers.",,,"",,,""
Cust11,Sales Pro 4,11-1-2025,,,,,2,2,"Sales, Product & Industry Mgt. are working on a proprietary new product  in a new industry with the help of an actual end user.  We've identified 2 potential channel partners (Cust 13 & 14) and have assigned future potential to each. For now, we will work under NDA with the end user to develop and test. Since this business is via channel partners ( 13 & 14), all potential and opps are under those customers.",,,"",,,""
Cust11,Sales Pro 4,12-1-2025,,,,,2,2,"Sales, Product & Industry Mgt. are working on a proprietary new product  in a new industry with the help of an actual end user.  We've identified 2 potential channel partners (Cust 13 & 14) and have assigned future potential to each. For now, we will work under NDA with the end user to develop and test. Since this business is via channel partners ( 13 & 14), all potential and opps are under those customers.",,,"",,,""
Cust12,Sales Pro 1,1-1-2025,,10000,,,1,2,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",,,""
Cust12,Sales Pro 1,2-1-2025,13000,15000,0.695,0.7,1,2,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",13000,,""
Cust12,Sales Pro 1,3-1-2025,13000,15000,0.695,0.7,1,2,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",13000,,""
Cust12,Sales Pro 1,4-1-2025,18000,20000,0.695,0.7,4,2,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",18000,,""
Cust12,Sales Pro 1,5-1-2025,21000,25000,0.695,0.7,1,2,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",21000,,""
Cust12,Sales Pro 1,6-1-2025,5000,5000,0.695,0.7,1,1,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",5000,,""
Cust12,Sales Pro 1,7-1-2025,5000,5000,0.695,0.7,1,1,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",5000,,""
Cust12,Sales Pro 1,8-1-2025,8000,9000,0.695,0.7,1,1,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",8000,,""
Cust12,Sales Pro 1,9-1-2025,6000,7000,0.695,0.7,1,1,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",6000,,""
Cust12,Sales Pro 1,10-1-2025,,,,,1,1,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",,,""
Cust12,Sales Pro 1,11-1-2025,,,,,1,1,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",,,""
Cust12,Sales Pro 1,12-1-2025,,,,,1,1,"Existing customer, very seasonal build, with product development project near completion and no risk associated. This project will replace existing business (swap out).",200000,,"50000",,,""
Cust13,Sales Pro 3,1-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,2-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,3-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,4-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,5-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,6-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,7-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,8-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,9-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,10-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,11-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust13,Sales Pro 3,12-1-2025,,,,,,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,1-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,2-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,3-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,4-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,5-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,6-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,7-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,8-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,9-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,10-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,11-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust14,Sales Pro 4,12-1-2025,,,,,1,,"This account is one of 2 identified OEMs for new industry,  who would use the new product development listed with Cust11. The GTM strategy is to create pull-through using the end users who will require it in the machinery they procure via the OEMS (custs 13 & 14).",1000000,,"1000000",,,""
Cust15,Sales Pro 2,1-1-2025,150000,150000,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",150000,,""
Cust15,Sales Pro 2,2-1-2025,,,,,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",,,""
Cust15,Sales Pro 2,3-1-2025,,,,,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",,,""
Cust15,Sales Pro 2,4-1-2025,150000,150000,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",150000,,""
Cust15,Sales Pro 2,5-1-2025,,,,,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",,,""
Cust15,Sales Pro 2,6-1-2025,,,,,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",,,""
Cust15,Sales Pro 2,7-1-2025,150000,150000,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",150000,,""
Cust15,Sales Pro 2,8-1-2025,,,,,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",,,""
Cust15,Sales Pro 2,9-1-2025,,,,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",,,""
Cust15,Sales Pro 2,10-1-2025,150000,150000,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",150000,,""
Cust15,Sales Pro 2,11-1-2025,,,,,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",,,""
Cust15,Sales Pro 2,12-1-2025,,,,,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",600000,,"",,,""
Cust16,Sales Pro 5,1-1-2025,18100,18100,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",18100,,""
Cust16,Sales Pro 5,2-1-2025,25000,25000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",25000,,""
Cust16,Sales Pro 5,3-1-2025,30000,30000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",30000,,""
Cust16,Sales Pro 5,4-1-2025,30000,30000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",30000,,""
Cust16,Sales Pro 5,5-1-2025,30000,30000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",30000,,""
Cust16,Sales Pro 5,6-1-2025,30000,30000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",30000,,""
Cust16,Sales Pro 5,7-1-2025,65000,70000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",65000,,""
Cust16,Sales Pro 5,8-1-2025,65000,70000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",65000,,""
Cust16,Sales Pro 5,9-1-2025,65000,70000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",65000,,""
Cust16,Sales Pro 5,10-1-2025,65000,70000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",65000,,""
Cust16,Sales Pro 5,11-1-2025,65000,70000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",65000,,""
Cust16,Sales Pro 5,12-1-2025,65000,70000,0.64,0.7,1,1,"Increase sales reflect government spending. Orders are solid, with first 6 months already firmed up. Due to current and future customer and the fact we do not make the necessary component, our growth is limited as reflected in opps.",750000,,"100000",65000,,""
Cust17,Sales Pro 3,1-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,2-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,3-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,4-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,5-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,6-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,7-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,8-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,9-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,10-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,11-1-2025,33333,33333,0.1,0.1,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33333,,""
Cust17,Sales Pro 3,12-1-2025,33337,33337,0.1,0.2,4,4,"This account is among the top 10 users (volume) of our core products and for manufacturing/company expense coverage, is strategic. Highly competitive market and requires very strong relationships and nurturing.",400000,,"",33337,,""
Cust18,Sales Pro 4,1-1-2025,,,,,1,1,"This is one of the new international accounts. We are taking a conservative approach to sales and contact with them for the initial year. The strategy is to develop the necessary relationships and secure 50% of their business over the next 2-3 years. ",1000000,,"500000",,,""
Cust18,Sales Pro 4,2-1-2025,,,,,1,1,"This is one of the new international accounts. We are taking a conservative approach to sales and contact with them for the initial year. The strategy is to develop the necessary relationships and secure 50% of their business over the next 2-3 years. ",1000000,,"500000",,,""
Cust18,Sales Pro 4,3-1-2025,,,,,1,1,"This is one of the new international accounts. We are taking a conservative approach to sales and contact with them for the initial year. The strategy is to develop the necessary relationships and secure 50% of their business over the next 2-3 years. ",1000000,,"500000",,,""
Cust18,Sales Pro 4,4-1-2025,,,,,1,1,"This is one of the new international accounts. We are taking a conservative approach to sales and contact with them for the initial year. The strategy is to develop the necessary relationships and secure 50% of their business over the next 2-3 years. ",1000000,,"500000",,,""
Cust18,Sales Pro 4,5-1-2025,,,,,1,1,"This is one of the new international accounts. We are taking a conservative approach to sales and contact with them for the initial year. The strategy is to develop the necessary relationships and secure 50% of their business over the next 2-3 years. ",1000000,,"500000",,,""
Cust18,Sales Pro 4,6-1-2025,,,,,1,1,"This is one of the new international accounts. We are taking a conservative approach to sales and contact with them for the initial year. The strategy is to develop the necessary relationships and secure 50% of their business over the next 2-3 years. ",1000000,,"500000",,,""
